symbol,time,open,high,low,close,volume,value,source_index
MSN,2025-06-11,64.8,65.2,64.1,64.8,2850500,-180381.40000000002,20
MSN,2025-06-12,65.3,66.0,65.2,65.8,6866200,266281.45,20
MSN,2025-06-13,65.0,65.4,64.3,65.4,5911100,-66630.29000000004,20
MSN,2025-06-16,65.7,67.0,65.4,66.8,7846900,135508.09000000003,20
MSN,2025-06-17,67.0,67.9,66.2,67.9,5760000,-134290.0,20
MSN,2025-06-18,67.9,67.9,66.6,67.5,5472800,-16696.320000000007,20
MSN,2025-06-19,67.0,67.5,66.1,67.5,5629600,7622.929999999993,20
MSN,2025-06-20,67.4,67.6,66.8,67.5,6005100,28380.70000000001,20
MSN,2025-06-23,66.8,68.0,66.2,68.0,5818700,-12801.770000000019,20
MSN,2025-06-24,68.9,69.3,68.3,69.2,6555800,59181.850000000035,20
MSN,2025-06-25,69.7,70.4,69.1,70.3,7935800,102556.04000000004,20
MSN,2025-06-26,70.4,72.0,70.2,72.0,8616800,60862.79999999993,20
MSN,2025-06-27,72.3,76.9,72.0,76.8,14084900,442095.89,20
MSN,2025-06-30,76.6,77.4,76.0,76.8,8361100,-413592.33999999997,20
MSN,2025-07-01,76.2,76.7,74.9,75.2,6823100,-126781.99000000005,20
MSN,2025-07-02,75.0,76.3,74.6,75.2,4787500,-153438.82,20
MSN,2025-07-03,74.8,76.3,74.1,74.5,5988200,89021.98000000004,20
MSN,2025-07-04,74.7,75.0,73.7,74.6,4470400,-118943.98000000004,20
MSN,2025-07-07,75.0,75.7,74.3,74.8,5874900,107501.5,20
MSN,2025-07-08,74.9,76.2,74.6,75.6,7088700,93410.20000000007,20
MSN,2025-07-09,76.5,76.5,75.4,75.8,7231700,15121.869999999995,20
MSN,2025-07-10,76.0,78.4,75.9,76.9,12326900,402221.69999999995,20
MSN,2025-07-11,76.8,77.5,76.1,76.5,8284200,-314665.87,20
MSN,2025-07-14,76.9,77.1,74.6,75.3,6527400,-142831.55,20
MSN,2025-07-15,75.3,76.7,74.5,74.5,8071700,116624.14999999997,20
MSN,2025-07-16,74.3,75.5,74.0,75.0,6128400,-152213.07999999996,20
MSN,2025-07-17,75.8,77.3,75.6,76.2,10772700,366649.56999999995,20
MSN,2025-07-18,76.5,81.0,76.5,79.1,14574300,328748.27000000014,20
