symbol,time,open,high,low,close,volume,value,source_index
VPB,2025-08-28,33.1,34.2,32.6,34.0,37019300,-675925.875,23
VPB,2025-08-29,34.0,36.3,33.65,35.0,65834600,1074063.745,23
VPB,2025-09-03,35.15,35.4,34.35,34.5,28617800,-1308602.63,23
VPB,2025-09-04,34.7,35.0,33.8,34.9,44836900,537310.07,23
VPB,2025-09-05,35.5,35.5,33.5,33.5,37902100,-220500.2350000001,23
VPB,2025-09-08,33.3,33.35,31.2,31.2,58073200,545217.1950000001,23
VPB,2025-09-09,31.5,32.55,31.35,32.4,39698200,-590583.845,23
VPB,2025-09-10,32.85,32.95,31.8,32.45,22042300,-560402.08,23
VPB,2025-09-11,32.05,32.35,30.45,32.25,44389200,678666.8449999999,23
VPB,2025-09-12,32.1,32.3,31.55,31.6,23141700,-650258.3699999999,23
VPB,2025-09-15,31.5,32.2,30.95,31.55,64130100,1270555.205,23
VPB,2025-09-16,31.55,32.85,31.5,31.7,70212600,245923.35499999975,23
VPB,2025-09-17,31.7,31.95,31.0,31.0,26679300,-1413900.355,23
VPB,2025-09-18,31.1,31.25,30.3,30.8,26645900,-21676.515000000014,23
